account_id,document_id,timestamp,view_time,rating
USER_00006,DOC_00122,2024-09-23 23:30:48.989196,533.5905975439678,4.0
USER_00076,DOC_00092,2024-05-14 23:30:48.989636,374.54132610310165,3.0
USER_00059,DOC_00221,2024-06-21 23:30:48.989820,322.4248328632499,2.0
USER_00051,DOC_00334,2024-12-10 23:30:48.990120,361.2133362513922,3.0
USER_00033,DOC_00287,2024-12-01 23:30:48.990383,180.0170685015313,1.0
USER_00062,DOC_00023,2024-11-13 23:30:48.990532,544.9254452016794,5.0
USER_00038,DOC_00212,2024-06-24 23:30:48.990682,214.9001998403617,2.0
USER_00087,DOC_00160,2024-09-15 23:30:48.991118,496.0988651585519,5.0
USER_00047,DOC_00290,2024-09-01 23:30:48.991267,454.7232392065809,4.0
USER_00085,DOC_00040,2024-12-31 23:30:48.991415,359.571152714079,3.0
USER_00047,DOC_00262,2024-10-04 23:30:48.991568,76.30770005200024,1.0
USER_00039,DOC_00177,2024-05-17 23:30:48.991720,173.40322469351983,2.0
USER_00001,DOC_00049,2025-02-27 23:30:48.991868,579.9526608868231,5.0
USER_00097,DOC_00455,2024-08-08 23:30:48.992171,289.9273761082688,2.0
USER_00092,DOC_00441,2024-04-14 23:30:48.992324,174.81366264942366,2.0
USER_00015,DOC_00313,2024-09-11 23:30:48.992773,101.85863267600044,1.0
USER_00075,DOC_00472,2024-05-02 23:30:48.993217,202.4025734168881,2.0
USER_00029,DOC_00363,2024-12-01 23:30:48.993366,281.365751263438,2.0
USER_00057,DOC_00165,2024-08-11 23:30:48.993519,208.47229680771656,2.0
USER_00097,DOC_00449,2024-08-30 23:30:48.993813,317.8802164300617,2.0
USER_00031,DOC_00475,2024-05-19 23:30:48.993964,336.8422704281822,3.0
USER_00017,DOC_00086,2024-07-07 23:30:48.994114,368.63906620777846,3.0
USER_00036,DOC_00006,2024-12-25 23:30:48.994264,421.2376782212152,3.0
USER_00026,DOC_00439,2024-04-21 23:30:48.994414,334.3610852469518,2.0
USER_00029,DOC_00220,2025-01-17 23:30:48.994706,556.0939754222603,5.0
USER_00079,DOC_00086,2024-12-23 23:30:48.994855,61.10565890426948,1.0
USER_00013,DOC_00289,2024-04-24 23:30:48.995005,179.32221168821053,1.0
USER_00099,DOC_00048,2024-06-01 23:30:48.995303,546.3469003090715,5.0
USER_00049,DOC_00341,2024-11-23 23:30:48.995450,361.8722238185523,3.0
USER_00037,DOC_00134,2024-10-22 23:30:48.995904,406.9672742492697,4.0
USER_00079,DOC_00346,2024-07-21 23:30:48.996054,128.51753628273468,1.0
USER_00056,DOC_00152,2024-07-01 23:30:48.996683,279.2839294303304,2.0
USER_00067,DOC_00056,2024-11-06 23:30:48.997013,167.92437794463555,2.0
USER_00038,DOC_00303,2025-01-01 23:30:48.997167,536.4203701674828,4.0
USER_00088,DOC_00002,2024-12-20 23:30:48.997318,151.22820344180735,1.0
USER_00042,DOC_00133,2024-08-23 23:30:48.997469,184.74429167980912,1.0
USER_00020,DOC_00082,2024-06-05 23:30:48.997785,477.68861798113295,4.0
USER_00069,DOC_00203,2024-06-17 23:30:48.997935,47.31951125022096,1.0
USER_00077,DOC_00152,2024-05-07 23:30:48.998084,525.9403109373491,4.0
USER_00075,DOC_00435,2025-01-29 23:30:48.998232,20.410644505377448,1.0
USER_00039,DOC_00042,2024-09-18 23:30:48.998381,217.5087925956969,1.0
USER_00042,DOC_00416,2024-12-08 23:30:48.998671,434.5517426021217,4.0
USER_00073,DOC_00340,2024-12-09 23:30:48.999131,331.5992135873352,3.0
USER_00006,DOC_00211,2024-06-25 23:30:48.999429,426.1602584145298,4.0
USER_00081,DOC_00192,2024-10-14 23:30:48.999729,62.89481642905061,1.0
USER_00066,DOC_00286,2024-09-03 23:30:48.999880,289.7202247469375,2.0
USER_00028,DOC_00035,2024-12-29 23:30:49.000332,518.4878557439497,5.0
USER_00022,DOC_00320,2024-06-16 23:30:49.000634,189.54147917431,1.0
USER_00060,DOC_00381,2024-06-10 23:30:49.001228,175.46848820843263,1.0
USER_00098,DOC_00169,2024-07-22 23:30:49.001411,330.9776795237996,3.0
USER_00079,DOC_00008,2024-08-28 23:30:49.001572,203.67050267362885,2.0
USER_00086,DOC_00204,2025-02-23 23:30:49.001744,263.6004419326715,2.0
USER_00082,DOC_00010,2025-01-18 23:30:49.001896,42.29953953316112,1.0
USER_00015,DOC_00388,2025-02-18 23:30:49.002079,171.90291539022132,2.0
USER_00084,DOC_00065,2025-02-24 23:30:49.002416,72.86523585750666,1.0
USER_00095,DOC_00023,2024-11-05 23:30:49.002599,194.5783305233442,2.0
USER_00028,DOC_00298,2025-01-02 23:30:49.002749,225.48447649156037,2.0
USER_00073,DOC_00010,2024-09-07 23:30:49.003037,496.318111694496,4.0
USER_00043,DOC_00074,2024-09-11 23:30:49.003724,579.8045618917293,5.0
USER_00048,DOC_00306,2025-02-06 23:30:49.004033,62.51574358864521,1.0
USER_00069,DOC_00114,2024-05-29 23:30:49.004190,240.2698661112505,2.0
USER_00020,DOC_00404,2024-10-21 23:30:49.004345,549.7021039493196,4.0
USER_00068,DOC_00445,2024-03-30 23:30:49.004970,363.4165160860048,3.0
USER_00017,DOC_00275,2024-04-27 23:30:49.005283,470.9614819693584,4.0
USER_00080,DOC_00414,2025-01-27 23:30:49.005771,595.3241111089002,5.0
USER_00022,DOC_00345,2025-03-01 23:30:49.006061,575.0823283239713,5.0
USER_00047,DOC_00013,2025-01-06 23:30:49.006465,195.82171653206808,1.0
USER_00035,DOC_00169,2024-05-13 23:30:49.006781,58.919603022743885,1.0
USER_00041,DOC_00112,2024-10-19 23:30:49.007370,123.77536927592492,1.0
USER_00037,DOC_00105,2024-11-06 23:30:49.007941,15.7698343803995,1.0
USER_00047,DOC_00331,2024-10-12 23:30:49.008241,562.6301697049618,5.0
USER_00020,DOC_00239,2024-12-10 23:30:49.008849,455.97296394501166,3.0
USER_00042,DOC_00186,2025-03-05 23:30:49.009090,198.83514286831368,1.0
USER_00020,DOC_00291,2025-03-20 23:30:49.010339,392.5883993670466,4.0
USER_00027,DOC_00172,2024-07-27 23:30:49.010510,373.0552259708588,4.0
USER_00077,DOC_00381,2024-07-11 23:30:49.010922,247.792867165208,2.0
USER_00026,DOC_00102,2024-12-26 23:30:49.011144,395.9057562438911,3.0
USER_00083,DOC_00369,2024-07-01 23:30:49.011362,290.3508109533507,3.0
USER_00096,DOC_00043,2025-03-08 23:30:49.012368,273.59557371536806,3.0
USER_00078,DOC_00464,2025-02-03 23:30:49.012601,254.0502931893423,2.0
USER_00082,DOC_00255,2024-05-27 23:30:49.013149,258.8796029583655,3.0
USER_00062,DOC_00463,2024-08-06 23:30:49.013336,287.7816874258799,2.0
USER_00046,DOC_00440,2024-09-15 23:30:49.013503,511.4071367122442,4.0
USER_00089,DOC_00052,2025-03-04 23:30:49.013721,465.0334136795751,4.0
USER_00033,DOC_00328,2024-11-11 23:30:49.013942,218.08776090014348,2.0
USER_00055,DOC_00061,2024-11-28 23:30:49.014145,287.7165089164031,2.0
USER_00061,DOC_00271,2024-06-05 23:30:49.014361,215.76913596369212,1.0
USER_00065,DOC_00219,2024-12-31 23:30:49.014764,400.1965825274273,3.0
USER_00057,DOC_00376,2025-01-07 23:30:49.014958,232.31827038678537,1.0
USER_00030,DOC_00020,2024-11-14 23:30:49.015162,156.74798233646854,1.0
USER_00023,DOC_00279,2024-05-21 23:30:49.015347,22.424092298228825,1.0
USER_00051,DOC_00393,2024-05-28 23:30:49.015712,423.2683706003712,3.0
USER_00068,DOC_00417,2024-04-02 23:30:49.015898,11.717913521935357,1.0
USER_00018,DOC_00094,2024-06-29 23:30:49.016258,274.6932290544632,2.0
USER_00021,DOC_00281,2024-12-25 23:30:49.016440,308.40597198283444,3.0
USER_00025,DOC_00443,2024-06-18 23:30:49.016860,528.1689559620845,5.0
USER_00047,DOC_00172,2024-04-19 23:30:49.017385,267.5832158276764,2.0
USER_00090,DOC_00337,2024-06-28 23:30:49.018096,15.309207797120903,1.0
USER_00066,DOC_00380,2024-08-22 23:30:49.018274,29.439242264862685,1.0
USER_00015,DOC_00266,2025-02-24 23:30:49.018451,60.61862809069879,1.0
USER_00065,DOC_00017,2024-08-26 23:30:49.018628,35.47047160913545,1.0
USER_00053,DOC_00462,2025-02-21 23:30:49.018976,575.8242638240499,5.0
USER_00007,DOC_00058,2024-10-19 23:30:49.019225,401.8193959772557,4.0
USER_00030,DOC_00037,2024-05-20 23:30:49.019442,551.7881708741751,4.0
USER_00056,DOC_00332,2024-12-22 23:30:49.019636,484.58090434124335,4.0
USER_00023,DOC_00447,2024-08-18 23:30:49.019825,465.9995407034757,4.0
USER_00094,DOC_00161,2024-03-26 23:30:49.020010,51.571799823505394,1.0
USER_00082,DOC_00327,2024-06-09 23:30:49.020193,547.8388244056147,5.0
USER_00086,DOC_00234,2024-06-28 23:30:49.020374,551.4775991547448,5.0
USER_00058,DOC_00131,2024-06-07 23:30:49.020557,397.1597584204279,3.0
USER_00085,DOC_00353,2024-11-26 23:30:49.020919,190.65559308442792,1.0
USER_00098,DOC_00192,2024-07-23 23:30:49.021108,354.74864173999833,3.0
USER_00073,DOC_00357,2024-11-19 23:30:49.021291,444.8674754100634,4.0
USER_00051,DOC_00073,2025-01-05 23:30:49.021496,370.50381280973545,3.0
USER_00092,DOC_00186,2024-06-22 23:30:49.021694,152.64105941301213,2.0
USER_00021,DOC_00219,2024-07-29 23:30:49.021895,220.27039458694347,2.0
USER_00082,DOC_00492,2025-01-22 23:30:49.022098,244.6862774033134,3.0
USER_00002,DOC_00089,2024-12-25 23:30:49.022524,306.1419926607078,3.0
USER_00078,DOC_00177,2024-09-06 23:30:49.023305,561.0525769224441,4.0
USER_00048,DOC_00109,2024-09-02 23:30:49.023743,310.376897260638,3.0
USER_00069,DOC_00313,2025-01-04 23:30:49.023982,69.6866487953493,1.0
USER_00024,DOC_00221,2024-06-23 23:30:49.024461,517.0017211315808,5.0
USER_00073,DOC_00187,2024-06-27 23:30:49.024866,209.74687618786027,2.0
USER_00071,DOC_00356,2024-12-23 23:30:49.025218,323.840456756147,2.0
USER_00039,DOC_00447,2024-07-18 23:30:49.025439,325.86881485665265,3.0
USER_00021,DOC_00141,2024-09-07 23:30:49.026039,473.54479842791335,4.0
USER_00077,DOC_00214,2024-11-16 23:30:49.026226,485.475789826144,4.0
USER_00064,DOC_00455,2025-01-23 23:30:49.026559,27.54439416381554,1.0
USER_00013,DOC_00257,2025-01-24 23:30:49.026727,595.6326539631796,5.0
USER_00012,DOC_00069,2024-07-10 23:30:49.027225,577.5002758653192,4.0
USER_00032,DOC_00490,2025-03-22 23:30:49.027399,587.1766234823897,5.0
USER_00073,DOC_00440,2025-02-03 23:30:49.027571,381.9463948449991,3.0
USER_00050,DOC_00452,2024-04-22 23:30:49.027905,247.41220324051375,2.0
USER_00011,DOC_00247,2025-01-03 23:30:49.028076,13.185139888369672,1.0
USER_00076,DOC_00401,2024-05-21 23:30:49.028409,368.5405830635888,3.0
USER_00012,DOC_00302,2024-08-09 23:30:49.028741,349.93400459732004,3.0
USER_00053,DOC_00317,2024-05-20 23:30:49.028912,217.8622416834152,1.0
USER_00089,DOC_00159,2024-11-25 23:30:49.029083,94.16606736916565,1.0
USER_00017,DOC_00493,2024-11-27 23:30:49.029260,85.62921507646773,1.0
USER_00043,DOC_00368,2024-11-12 23:30:49.029435,564.9775995198072,4.0
USER_00080,DOC_00336,2025-01-02 23:30:49.029605,591.0997119499738,5.0
USER_00038,DOC_00085,2025-03-22 23:30:49.030109,301.0160208853316,2.0
USER_00072,DOC_00427,2024-09-10 23:30:49.030278,259.29823433207434,2.0
USER_00030,DOC_00500,2025-01-29 23:30:49.030446,158.08245172648174,2.0
USER_00086,DOC_00338,2025-02-21 23:30:49.030616,506.3904342135684,4.0
USER_00033,DOC_00462,2024-06-10 23:30:49.030784,585.7638090422867,5.0
USER_00048,DOC_00126,2024-06-22 23:30:49.030953,357.67857943908217,3.0
USER_00081,DOC_00123,2024-04-21 23:30:49.031121,20.84478396739281,1.0
USER_00095,DOC_00268,2025-01-24 23:30:49.031288,347.7205583209814,3.0
USER_00036,DOC_00259,2024-12-24 23:30:49.031458,582.6941363983836,5.0
USER_00068,DOC_00311,2025-01-31 23:30:49.031627,219.91794541438588,2.0
USER_00082,DOC_00171,2024-07-01 23:30:49.031794,189.8089385504222,1.0
USER_00064,DOC_00232,2024-11-28 23:30:49.031962,271.8750347729359,2.0
USER_00051,DOC_00181,2024-09-30 23:30:49.032129,226.94801979525047,2.0
USER_00056,DOC_00023,2025-01-24 23:30:49.032296,178.87234127159667,1.0
USER_00033,DOC_00100,2024-06-27 23:30:49.032635,85.17076230030311,1.0
USER_00023,DOC_00452,2025-02-11 23:30:49.032967,393.9884907887036,3.0
USER_00060,DOC_00451,2024-06-19 23:30:49.033298,248.7764658542104,2.0
USER_00078,DOC_00369,2024-04-25 23:30:49.033468,549.1505683487171,4.0
USER_00012,DOC_00055,2024-05-03 23:30:49.033638,501.4736669686408,4.0
USER_00070,DOC_00159,2024-08-31 23:30:49.033806,523.7703316794867,4.0
USER_00052,DOC_00138,2024-09-18 23:30:49.033975,92.6976056958109,1.0
USER_00052,DOC_00418,2024-08-11 23:30:49.034144,438.0320400691373,4.0
USER_00060,DOC_00327,2024-06-11 23:30:49.034477,74.51998283459253,1.0
USER_00060,DOC_00402,2024-12-01 23:30:49.034647,135.50891001686114,1.0
USER_00092,DOC_00125,2024-11-23 23:30:49.034820,404.5644201253901,4.0
USER_00039,DOC_00054,2025-03-08 23:30:49.035153,531.4026994105183,4.0
USER_00021,DOC_00173,2025-01-21 23:30:49.035329,23.31546408940248,1.0
USER_00003,DOC_00115,2024-07-25 23:30:49.035662,435.48396824618754,4.0
USER_00078,DOC_00381,2024-11-03 23:30:49.035831,371.4837633580182,3.0
USER_00002,DOC_00199,2024-09-02 23:30:49.035998,170.62192007856635,2.0
USER_00033,DOC_00416,2025-01-11 23:30:49.036210,300.4909807723989,2.0
USER_00042,DOC_00485,2024-07-29 23:30:49.036380,242.2723127344616,2.0
USER_00089,DOC_00486,2024-04-20 23:30:49.036714,565.6717350295919,4.0
USER_00026,DOC_00440,2024-11-23 23:30:49.036883,400.5622052758741,3.0
USER_00097,DOC_00411,2024-12-04 23:30:49.037052,309.65947544199474,3.0
USER_00011,DOC_00344,2025-03-05 23:30:49.037386,501.02107295798055,4.0
USER_00059,DOC_00436,2025-03-15 23:30:49.037883,443.2204980131221,4.0
USER_00073,DOC_00283,2024-11-19 23:30:49.038057,325.3871814060631,3.0
USER_00059,DOC_00080,2024-11-08 23:30:49.038391,537.9095723373721,5.0
USER_00003,DOC_00025,2024-09-27 23:30:49.038561,443.5618070947646,3.0
USER_00016,DOC_00308,2024-04-11 23:30:49.039226,386.74079916712896,4.0
USER_00089,DOC_00269,2024-08-09 23:30:49.039396,518.0097059836219,4.0
USER_00033,DOC_00377,2024-08-26 23:30:49.039592,411.8195659209627,3.0
USER_00050,DOC_00029,2024-08-10 23:30:49.039762,452.8947184261764,4.0
USER_00016,DOC_00041,2024-07-11 23:30:49.040262,268.5961787395679,2.0
USER_00081,DOC_00215,2024-09-27 23:30:49.040435,80.7339385754688,1.0
USER_00004,DOC_00373,2025-03-17 23:30:49.040831,404.9373999652228,4.0
USER_00087,DOC_00216,2024-07-05 23:30:49.041106,506.6769649755049,4.0
USER_00089,DOC_00403,2024-08-29 23:30:49.041321,389.2532095956287,4.0
USER_00077,DOC_00077,2024-08-26 23:30:49.041565,113.02044101953454,1.0
USER_00036,DOC_00154,2024-07-10 23:30:49.041770,561.2191769636873,4.0
USER_00087,DOC_00488,2024-08-04 23:30:49.041938,563.1546990703297,5.0
USER_00067,DOC_00349,2024-05-12 23:30:49.042139,304.5533154396171,2.0
USER_00003,DOC_00292,2024-12-24 23:30:49.042536,353.6133499610168,3.0
USER_00078,DOC_00091,2024-04-19 23:30:49.042867,340.63538275376624,3.0
USER_00047,DOC_00054,2025-01-30 23:30:49.043035,459.59930541304016,4.0
USER_00077,DOC_00206,2024-04-07 23:30:49.043203,267.93150924050457,2.0
USER_00090,DOC_00386,2025-01-24 23:30:49.044186,61.66899216188055,1.0
USER_00019,DOC_00028,2025-01-27 23:30:49.044348,352.1022005858433,3.0
USER_00090,DOC_00223,2024-06-16 23:30:49.044511,187.72646392840585,2.0
USER_00061,DOC_00066,2024-10-11 23:30:49.044670,553.6374075770333,5.0
USER_00061,DOC_00018,2024-06-28 23:30:49.044988,536.1739247299016,5.0
USER_00022,DOC_00055,2025-02-23 23:30:49.045305,505.8361955787109,4.0
USER_00013,DOC_00138,2024-05-12 23:30:49.045821,278.74600017933994,3.0
USER_00047,DOC_00040,2024-07-14 23:30:49.045987,183.2431111383258,2.0
USER_00021,DOC_00257,2024-08-02 23:30:49.046147,241.2609667619332,2.0
USER_00003,DOC_00347,2024-05-15 23:30:49.046306,439.0074061603372,4.0
USER_00077,DOC_00175,2024-06-11 23:30:49.046628,78.02764330003912,1.0
USER_00018,DOC_00044,2024-05-12 23:30:49.046827,508.197382482414,4.0
USER_00018,DOC_00225,2024-04-05 23:30:49.046990,281.1063372764873,2.0
USER_00039,DOC_00445,2024-08-10 23:30:49.047152,51.5171836645573,1.0
USER_00039,DOC_00071,2025-02-17 23:30:49.047314,439.27180005961696,4.0
USER_00011,DOC_00317,2024-12-30 23:30:49.047474,267.7474215687047,2.0
USER_00095,DOC_00388,2024-08-07 23:30:49.047634,31.1020833788118,1.0
USER_00086,DOC_00062,2024-06-06 23:30:49.047795,504.7440321446279,4.0
USER_00013,DOC_00163,2024-07-11 23:30:49.047957,87.72884178285885,1.0
USER_00051,DOC_00438,2024-05-30 23:30:49.048116,301.46688565359034,2.0
USER_00007,DOC_00271,2024-08-02 23:30:49.048279,503.5659107900721,4.0
USER_00080,DOC_00234,2024-06-09 23:30:49.048595,15.42852959897388,1.0
USER_00074,DOC_00370,2024-07-03 23:30:49.048756,214.0388564826604,1.0
USER_00064,DOC_00491,2024-12-04 23:30:49.048917,452.0031156741537,4.0
USER_00093,DOC_00370,2024-10-09 23:30:49.049082,267.0832705375515,2.0
USER_00026,DOC_00395,2024-08-31 23:30:49.049248,65.35490471331146,1.0
USER_00062,DOC_00368,2024-10-02 23:30:49.049563,497.06318577458217,4.0
USER_00052,DOC_00163,2024-04-25 23:30:49.049881,350.4420369974294,3.0
USER_00044,DOC_00193,2024-08-21 23:30:49.050042,595.3343903470038,5.0
USER_00092,DOC_00303,2025-03-09 23:30:49.050201,485.3484736351954,4.0
USER_00001,DOC_00135,2024-04-15 23:30:49.050361,11.38500958179736,1.0
USER_00045,DOC_00235,2024-04-07 23:30:49.050520,389.7099714164939,3.0
USER_00067,DOC_00129,2024-11-02 23:30:49.050837,72.42221206024254,1.0
USER_00006,DOC_00161,2024-08-29 23:30:49.051159,81.91463512741178,1.0
USER_00080,DOC_00280,2024-07-31 23:30:49.051321,224.47352984786733,2.0
USER_00002,DOC_00164,2025-02-14 23:30:49.051642,111.12500427160394,1.0
USER_00003,DOC_00358,2024-10-04 23:30:49.051801,322.5873436713319,3.0
USER_00062,DOC_00199,2024-11-16 23:30:49.051962,356.0111123011306,3.0
