account_id,document_id,timestamp,view_time,rating
USER_00098,DOC_00286,2024-06-04 23:30:48.982515,316.9148185570925,2.0
USER_00098,DOC_00007,2025-01-30 23:30:48.982663,427.2647137178997,3.0
USER_00004,DOC_00490,2024-10-19 23:30:48.982811,470.60242406583876,4.0
USER_00069,DOC_00323,2024-12-31 23:30:48.982960,305.6860115599193,3.0
USER_00011,DOC_00360,2024-09-16 23:30:48.983110,521.4246765562086,
USER_00071,DOC_00366,2025-03-15 23:30:48.983255,140.43221616025517,
USER_00048,DOC_00115,2025-01-05 23:30:48.983404,367.9625591623023,3.0
USER_00025,DOC_00403,2025-01-09 23:30:48.983554,536.2051467049619,4.0
USER_00063,DOC_00324,2024-08-30 23:30:48.983705,334.42738348216415,3.0
USER_00033,DOC_00240,2024-07-08 23:30:48.983852,81.0842752386961,
USER_00082,DOC_00459,2024-07-16 23:30:48.984004,542.7864453607589,5.0
USER_00040,DOC_00492,2024-07-09 23:30:48.984152,386.55240487396077,4.0
USER_00093,DOC_00225,2024-09-05 23:30:48.984297,502.9687324807874,
USER_00060,DOC_00353,2024-10-20 23:30:48.984446,507.7715125023368,5.0
USER_00001,DOC_00235,2024-06-24 23:30:48.984596,236.52873525345157,2.0
USER_00008,DOC_00057,2024-07-25 23:30:48.984747,60.234745568088464,1.0
USER_00071,DOC_00463,2024-06-16 23:30:48.984892,198.635301110514,
USER_00067,DOC_00252,2024-05-26 23:30:48.985037,406.5109988981635,
USER_00022,DOC_00139,2024-05-26 23:30:48.985185,424.8878730175373,4.0
USER_00038,DOC_00136,2024-04-06 23:30:48.985342,271.44513374051957,2.0
USER_00079,DOC_00236,2024-05-20 23:30:48.985491,510.67786562028004,
USER_00080,DOC_00221,2024-08-31 23:30:48.985637,173.73845489241162,
USER_00021,DOC_00186,2024-11-23 23:30:48.985788,392.1548321081611,3.0
USER_00013,DOC_00065,2024-08-03 23:30:48.985940,55.266805679053455,1.0
USER_00067,DOC_00395,2025-03-13 23:30:48.986089,285.34306194020985,2.0
USER_00062,DOC_00118,2024-05-16 23:30:48.986238,167.68262423676643,1.0
USER_00001,DOC_00056,2024-06-29 23:30:48.986384,459.842267944069,
USER_00035,DOC_00333,2024-05-20 23:30:48.986534,406.4916596865157,4.0
USER_00080,DOC_00135,2024-08-11 23:30:48.986682,171.46316710366003,
USER_00058,DOC_00093,2025-01-28 23:30:48.986830,599.6084051902675,5.0
USER_00062,DOC_00240,2024-04-04 23:30:48.986974,274.0251462081527,
USER_00077,DOC_00439,2024-10-30 23:30:48.987123,133.34429598071102,
USER_00002,DOC_00141,2024-11-01 23:30:48.987271,381.3599895590893,3.0
USER_00095,DOC_00232,2024-11-04 23:30:48.987416,307.1944664080742,
USER_00073,DOC_00023,2024-04-11 23:30:48.987560,561.9585834277258,
USER_00025,DOC_00333,2024-03-26 23:30:48.987714,433.6800253940533,4.0
USER_00054,DOC_00389,2025-02-05 23:30:48.987868,112.46626580306051,1.0
USER_00071,DOC_00422,2024-10-08 23:30:48.988013,309.92973766310945,
USER_00037,DOC_00119,2024-12-23 23:30:48.988162,343.3220385149592,3.0
USER_00033,DOC_00494,2024-10-20 23:30:48.988311,92.89930883407003,1.0
USER_00008,DOC_00407,2024-07-13 23:30:48.988461,552.0609098345084,5.0
USER_00093,DOC_00114,2024-10-09 23:30:48.988609,525.2830595264484,5.0
USER_00038,DOC_00181,2024-05-28 23:30:48.988754,186.55656736349465,
USER_00060,DOC_00332,2024-09-29 23:30:48.988903,121.81623551005231,1.0
USER_00012,DOC_00096,2024-08-12 23:30:48.989049,550.095558865355,
USER_00006,DOC_00122,2024-09-23 23:30:48.989196,533.5905975439678,4.0
USER_00062,DOC_00453,2024-12-18 23:30:48.989341,569.0634245311853,
USER_00090,DOC_00244,2024-09-21 23:30:48.989486,435.6550026946475,
USER_00076,DOC_00092,2024-05-14 23:30:48.989636,374.54132610310165,3.0
USER_00059,DOC_00221,2024-06-21 23:30:48.989820,322.4248328632499,2.0
USER_00051,DOC_00334,2024-12-10 23:30:48.990120,361.2133362513922,3.0
USER_00033,DOC_00287,2024-12-01 23:30:48.990383,180.0170685015313,1.0
USER_00062,DOC_00023,2024-11-13 23:30:48.990532,544.9254452016794,5.0
USER_00038,DOC_00212,2024-06-24 23:30:48.990682,214.90019984036167,2.0
USER_00059,DOC_00394,2025-02-07 23:30:48.990827,297.18311852786616,
USER_00091,DOC_00443,2024-09-14 23:30:48.990971,164.22441677063298,
USER_00087,DOC_00160,2024-09-15 23:30:48.991118,496.0988651585519,5.0
USER_00047,DOC_00290,2024-09-01 23:30:48.991267,454.7232392065809,4.0
USER_00085,DOC_00040,2024-12-31 23:30:48.991415,359.571152714079,3.0
USER_00047,DOC_00262,2024-10-04 23:30:48.991568,76.30770005200024,1.0
USER_00039,DOC_00177,2024-05-17 23:30:48.991720,173.40322469351983,2.0
USER_00001,DOC_00049,2025-02-27 23:30:48.991868,579.9526608868231,5.0
USER_00007,DOC_00127,2024-05-01 23:30:48.992012,319.3458136206714,
USER_00097,DOC_00455,2024-08-08 23:30:48.992171,289.92737610826873,2.0
USER_00092,DOC_00441,2024-04-14 23:30:48.992324,174.81366264942366,2.0
USER_00080,DOC_00353,2024-10-16 23:30:48.992472,508.8513783959307,
USER_00093,DOC_00128,2024-03-30 23:30:48.992618,382.02805823642524,
USER_00015,DOC_00313,2024-09-11 23:30:48.992773,101.85863267600043,1.0
USER_00016,DOC_00423,2024-11-20 23:30:48.992920,49.3292995957506,
USER_00019,DOC_00455,2024-05-31 23:30:48.993067,225.56643651488514,
USER_00075,DOC_00472,2024-05-02 23:30:48.993217,202.40257341688812,2.0
USER_00029,DOC_00363,2024-12-01 23:30:48.993366,281.365751263438,2.0
USER_00057,DOC_00165,2024-08-11 23:30:48.993519,208.47229680771656,2.0
USER_00065,DOC_00115,2024-11-05 23:30:48.993663,152.00213793827237,
USER_00097,DOC_00449,2024-08-30 23:30:48.993813,317.8802164300617,2.0
USER_00031,DOC_00475,2024-05-19 23:30:48.993964,336.8422704281822,3.0
USER_00017,DOC_00086,2024-07-07 23:30:48.994114,368.63906620777846,3.0
USER_00036,DOC_00006,2024-12-25 23:30:48.994264,421.23767822121516,3.0
USER_00026,DOC_00439,2024-04-21 23:30:48.994414,334.3610852469518,2.0
USER_00021,DOC_00046,2024-04-18 23:30:48.994558,427.014121764198,
USER_00029,DOC_00220,2025-01-17 23:30:48.994706,556.0939754222603,5.0
USER_00079,DOC_00086,2024-12-23 23:30:48.994855,61.105658904269475,1.0
USER_00013,DOC_00289,2024-04-24 23:30:48.995005,179.32221168821053,1.0
USER_00024,DOC_00323,2024-12-20 23:30:48.995155,236.5712536393253,
USER_00099,DOC_00048,2024-06-01 23:30:48.995303,546.3469003090715,5.0
USER_00049,DOC_00341,2024-11-23 23:30:48.995450,361.8722238185523,3.0
USER_00098,DOC_00202,2024-04-02 23:30:48.995595,162.45166224351834,
USER_00088,DOC_00460,2024-09-19 23:30:48.995753,191.92775178895727,
USER_00037,DOC_00134,2024-10-22 23:30:48.995904,406.9672742492697,4.0
USER_00079,DOC_00346,2024-07-21 23:30:48.996054,128.51753628273468,1.0
USER_00099,DOC_00106,2024-09-01 23:30:48.996202,462.6307238849459,
USER_00038,DOC_00267,2024-11-05 23:30:48.996351,213.93759196969697,
USER_00036,DOC_00052,2024-05-14 23:30:48.996497,334.1025554597488,
USER_00056,DOC_00152,2024-07-01 23:30:48.996683,279.2839294303304,2.0
USER_00060,DOC_00386,2024-09-07 23:30:48.996848,456.25007229874427,
USER_00067,DOC_00056,2024-11-06 23:30:48.997013,167.92437794463555,2.0
USER_00038,DOC_00303,2025-01-01 23:30:48.997167,536.4203701674828,4.0
USER_00088,DOC_00002,2024-12-20 23:30:48.997318,151.22820344180735,1.0
USER_00042,DOC_00133,2024-08-23 23:30:48.997469,184.74429167980912,1.0
USER_00020,DOC_00061,2024-06-19 23:30:48.997621,537.1708831220576,
USER_00020,DOC_00082,2024-06-05 23:30:48.997785,477.68861798113295,4.0
USER_00069,DOC_00203,2024-06-17 23:30:48.997935,47.319511250220955,1.0
USER_00077,DOC_00152,2024-05-07 23:30:48.998084,525.9403109373491,4.0
USER_00075,DOC_00435,2025-01-29 23:30:48.998232,20.410644505377448,1.0
USER_00039,DOC_00042,2024-09-18 23:30:48.998381,217.5087925956969,1.0
USER_00014,DOC_00204,2024-06-09 23:30:48.998524,409.45231078038603,
USER_00042,DOC_00416,2024-12-08 23:30:48.998671,434.5517426021217,4.0
USER_00002,DOC_00337,2024-05-20 23:30:48.998830,347.01562147339513,
USER_00091,DOC_00393,2024-11-15 23:30:48.998979,249.7797092125873,
USER_00073,DOC_00340,2024-12-09 23:30:48.999131,331.5992135873352,3.0
USER_00022,DOC_00146,2024-09-04 23:30:48.999278,496.0092325282568,
USER_00006,DOC_00211,2024-06-25 23:30:48.999429,426.1602584145298,4.0
USER_00001,DOC_00371,2024-10-10 23:30:48.999577,54.560980755273256,
USER_00081,DOC_00192,2024-10-14 23:30:48.999729,62.894816429050614,1.0
USER_00066,DOC_00286,2024-09-03 23:30:48.999880,289.7202247469375,2.0
USER_00024,DOC_00132,2024-07-14 23:30:49.000032,402.0258876850231,
USER_00088,DOC_00194,2024-09-04 23:30:49.000182,94.279085479235,
USER_00028,DOC_00035,2024-12-29 23:30:49.000332,518.4878557439497,5.0
USER_00009,DOC_00188,2024-05-03 23:30:49.000482,451.082305578671,
USER_00022,DOC_00320,2024-06-16 23:30:49.000634,189.54147917430996,1.0
USER_00091,DOC_00105,2025-03-15 23:30:49.000782,114.75917263080143,
USER_00060,DOC_00381,2024-06-10 23:30:49.001228,175.46848820843263,1.0
USER_00098,DOC_00169,2024-07-22 23:30:49.001411,330.9776795237996,3.0
USER_00079,DOC_00008,2024-08-28 23:30:49.001572,203.67050267362885,2.0
USER_00086,DOC_00204,2025-02-23 23:30:49.001744,263.6004419326715,2.0
USER_00082,DOC_00010,2025-01-18 23:30:49.001896,42.29953953316112,1.0
USER_00015,DOC_00388,2025-02-18 23:30:49.002079,171.90291539022132,2.0
USER_00048,DOC_00033,2024-09-23 23:30:49.002233,334.82172736579736,
USER_00084,DOC_00065,2025-02-24 23:30:49.002416,72.86523585750666,1.0
USER_00095,DOC_00023,2024-11-05 23:30:49.002599,194.5783305233442,2.0
USER_00028,DOC_00298,2025-01-02 23:30:49.002749,225.48447649156034,2.0
USER_00073,DOC_00010,2024-09-07 23:30:49.003037,496.318111694496,4.0
USER_00030,DOC_00479,2024-11-14 23:30:49.003215,17.56477321125744,
USER_00037,DOC_00385,2024-06-16 23:30:49.003416,148.98390141075575,
USER_00003,DOC_00265,2024-06-07 23:30:49.003568,487.5622181930608,
USER_00043,DOC_00074,2024-09-11 23:30:49.003724,579.8045618917293,5.0
USER_00032,DOC_00106,2025-01-11 23:30:49.003878,83.41618268858556,
USER_00048,DOC_00306,2025-02-06 23:30:49.004033,62.51574358864521,1.0
USER_00069,DOC_00114,2024-05-29 23:30:49.004190,240.2698661112505,2.0
USER_00020,DOC_00404,2024-10-21 23:30:49.004345,549.7021039493196,4.0
USER_00030,DOC_00201,2024-07-20 23:30:49.004558,205.28524908600778,
USER_00068,DOC_00445,2024-03-30 23:30:49.004970,363.41651608600483,3.0
USER_00017,DOC_00275,2024-04-27 23:30:49.005283,470.9614819693584,4.0
USER_00080,DOC_00414,2025-01-27 23:30:49.005771,595.3241111089002,5.0
USER_00022,DOC_00345,2025-03-01 23:30:49.006061,575.0823283239713,5.0
USER_00047,DOC_00013,2025-01-06 23:30:49.006465,195.82171653206808,1.0
USER_00035,DOC_00169,2024-05-13 23:30:49.006781,58.919603022743885,1.0
USER_00041,DOC_00112,2024-10-19 23:30:49.007370,123.77536927592492,1.0
USER_00037,DOC_00105,2024-11-06 23:30:49.007941,15.7698343803995,1.0
USER_00047,DOC_00331,2024-10-12 23:30:49.008241,562.6301697049618,5.0
USER_00066,DOC_00331,2024-06-23 23:30:49.008493,281.7437049098533,
USER_00020,DOC_00239,2024-12-10 23:30:49.008849,455.97296394501166,3.0
USER_00042,DOC_00186,2025-03-05 23:30:49.009090,198.83514286831368,1.0
USER_00072,DOC_00220,2024-07-31 23:30:49.009308,381.0351552038501,
USER_00086,DOC_00465,2025-03-15 23:30:49.009737,171.70908542818748,
USER_00062,DOC_00350,2024-11-05 23:30:49.010082,255.48169554112485,
USER_00020,DOC_00291,2025-03-20 23:30:49.010339,392.5883993670466,4.0
USER_00027,DOC_00172,2024-07-27 23:30:49.010510,373.0552259708588,4.0
USER_00091,DOC_00213,2024-11-05 23:30:49.010711,511.80187466646936,
USER_00077,DOC_00381,2024-07-11 23:30:49.010922,247.79286716520798,2.0
USER_00026,DOC_00102,2024-12-26 23:30:49.011144,395.90575624389106,3.0
USER_00083,DOC_00369,2024-07-01 23:30:49.011362,290.3508109533507,3.0
USER_00086,DOC_00205,2024-12-30 23:30:49.011584,489.060968010573,
USER_00015,DOC_00352,2024-11-03 23:30:49.011767,181.3172453667521,
USER_00062,DOC_00251,2024-08-27 23:30:49.012104,584.2862740298496,
USER_00096,DOC_00043,2025-03-08 23:30:49.012368,273.59557371536806,3.0
USER_00078,DOC_00464,2025-02-03 23:30:49.012601,254.0502931893423,2.0
USER_00051,DOC_00246,2025-03-09 23:30:49.012897,245.83453507491228,
USER_00082,DOC_00255,2024-05-27 23:30:49.013149,258.8796029583655,3.0
USER_00062,DOC_00463,2024-08-06 23:30:49.013336,287.7816874258799,2.0
USER_00046,DOC_00440,2024-09-15 23:30:49.013503,511.4071367122442,4.0
USER_00089,DOC_00052,2025-03-04 23:30:49.013721,465.03341367957506,4.0
USER_00033,DOC_00328,2024-11-11 23:30:49.013942,218.08776090014348,2.0
USER_00055,DOC_00061,2024-11-28 23:30:49.014145,287.7165089164031,2.0
USER_00061,DOC_00271,2024-06-05 23:30:49.014361,215.76913596369215,1.0
USER_00082,DOC_00495,2025-02-03 23:30:49.014557,403.5517457039588,
USER_00065,DOC_00219,2024-12-31 23:30:49.014764,400.1965825274273,3.0
USER_00057,DOC_00376,2025-01-07 23:30:49.014958,232.31827038678537,1.0
USER_00030,DOC_00020,2024-11-14 23:30:49.015162,156.74798233646854,1.0
USER_00023,DOC_00279,2024-05-21 23:30:49.015347,22.424092298228825,1.0
USER_00064,DOC_00052,2024-09-14 23:30:49.015527,144.6178891130344,
USER_00051,DOC_00393,2024-05-28 23:30:49.015712,423.26837060037116,3.0
USER_00068,DOC_00417,2024-04-02 23:30:49.015898,11.717913521935357,1.0
USER_00020,DOC_00489,2024-09-15 23:30:49.016076,277.986507661496,
USER_00018,DOC_00094,2024-06-29 23:30:49.016258,274.69322905446313,2.0
USER_00021,DOC_00281,2024-12-25 23:30:49.016440,308.40597198283444,3.0
USER_00099,DOC_00116,2024-08-27 23:30:49.016650,473.1540333628746,
USER_00025,DOC_00443,2024-06-18 23:30:49.016860,528.1689559620845,5.0
USER_00009,DOC_00118,2025-03-10 23:30:49.017031,283.49533655234126,
USER_00001,DOC_00346,2024-04-12 23:30:49.017207,547.3862899949337,
USER_00047,DOC_00172,2024-04-19 23:30:49.017385,267.5832158276764,2.0
USER_00072,DOC_00418,2024-08-21 23:30:49.017567,152.95306422827525,
USER_00072,DOC_00476,2024-03-27 23:30:49.017742,21.473292467532502,
USER_00093,DOC_00321,2024-08-11 23:30:49.017915,44.38242792073894,
USER_00090,DOC_00337,2024-06-28 23:30:49.018096,15.309207797120905,1.0
USER_00066,DOC_00380,2024-08-22 23:30:49.018274,29.439242264862685,1.0
USER_00015,DOC_00266,2025-02-24 23:30:49.018451,60.61862809069879,1.0
USER_00065,DOC_00017,2024-08-26 23:30:49.018628,35.47047160913545,1.0
USER_00047,DOC_00294,2024-09-01 23:30:49.018799,172.50364314728898,
USER_00053,DOC_00462,2025-02-21 23:30:49.018976,575.8242638240499,5.0
USER_00007,DOC_00058,2024-10-19 23:30:49.019225,401.8193959772557,4.0
USER_00030,DOC_00037,2024-05-20 23:30:49.019442,551.7881708741751,4.0
USER_00056,DOC_00332,2024-12-22 23:30:49.019636,484.58090434124335,4.0
USER_00023,DOC_00447,2024-08-18 23:30:49.019825,465.9995407034757,4.0
USER_00094,DOC_00161,2024-03-26 23:30:49.020010,51.571799823505394,1.0
USER_00082,DOC_00327,2024-06-09 23:30:49.020193,547.8388244056147,5.0
USER_00086,DOC_00234,2024-06-28 23:30:49.020374,551.4775991547448,5.0
USER_00058,DOC_00131,2024-06-07 23:30:49.020557,397.15975842042786,3.0
USER_00096,DOC_00377,2024-07-05 23:30:49.020738,434.77612822799296,
USER_00085,DOC_00353,2024-11-26 23:30:49.020919,190.65559308442792,1.0
USER_00098,DOC_00192,2024-07-23 23:30:49.021108,354.74864173999833,3.0
USER_00073,DOC_00357,2024-11-19 23:30:49.021291,444.8674754100634,4.0
USER_00051,DOC_00073,2025-01-05 23:30:49.021496,370.50381280973545,3.0
USER_00092,DOC_00186,2024-06-22 23:30:49.021694,152.64105941301213,2.0
USER_00021,DOC_00219,2024-07-29 23:30:49.021895,220.27039458694347,2.0
USER_00082,DOC_00492,2025-01-22 23:30:49.022098,244.6862774033134,3.0
USER_00093,DOC_00196,2024-12-03 23:30:49.022307,144.57922296240721,
USER_00002,DOC_00089,2024-12-25 23:30:49.022524,306.1419926607078,3.0
USER_00018,DOC_00182,2024-09-09 23:30:49.022699,456.95355194868904,
USER_00041,DOC_00165,2024-11-30 23:30:49.022893,462.032689933839,
USER_00083,DOC_00056,2024-12-12 23:30:49.023088,385.2043502774458,
USER_00078,DOC_00177,2024-09-06 23:30:49.023305,561.0525769224441,4.0
USER_00083,DOC_00287,2025-03-01 23:30:49.023503,257.9966525647871,
USER_00048,DOC_00109,2024-09-02 23:30:49.023743,310.376897260638,3.0
USER_00069,DOC_00313,2025-01-04 23:30:49.023982,69.6866487953493,1.0
USER_00013,DOC_00395,2024-04-10 23:30:49.024233,329.0469261135403,
USER_00024,DOC_00221,2024-06-23 23:30:49.024461,517.0017211315808,5.0
USER_00043,DOC_00208,2025-03-14 23:30:49.024644,53.15408059218752,
USER_00073,DOC_00187,2024-06-27 23:30:49.024866,209.74687618786027,2.0
USER_00058,DOC_00217,2024-05-08 23:30:49.025046,266.0888324021266,
USER_00071,DOC_00356,2024-12-23 23:30:49.025218,323.840456756147,2.0
USER_00039,DOC_00447,2024-07-18 23:30:49.025439,325.86881485665265,3.0
USER_00001,DOC_00235,2025-01-09 23:30:49.025620,166.51820256077093,
USER_00059,DOC_00062,2024-08-18 23:30:49.025818,159.87830050140172,
USER_00021,DOC_00141,2024-09-07 23:30:49.026039,473.54479842791335,4.0
USER_00077,DOC_00214,2024-11-16 23:30:49.026226,485.47578982614397,4.0
USER_00047,DOC_00378,2024-08-10 23:30:49.026391,199.2201773407334,
USER_00064,DOC_00455,2025-01-23 23:30:49.026559,27.54439416381554,1.0
USER_00013,DOC_00257,2025-01-24 23:30:49.026727,595.6326539631796,5.0
USER_00092,DOC_00417,2025-01-26 23:30:49.026893,321.2226072893743,
USER_00049,DOC_00048,2025-01-18 23:30:49.027056,177.26924225985425,
USER_00012,DOC_00069,2024-07-10 23:30:49.027225,577.5002758653192,4.0
USER_00032,DOC_00490,2025-03-22 23:30:49.027399,587.1766234823897,5.0
USER_00073,DOC_00440,2025-02-03 23:30:49.027571,381.9463948449991,3.0
USER_00076,DOC_00444,2025-01-26 23:30:49.027736,549.099221463811,
USER_00050,DOC_00452,2024-04-22 23:30:49.027905,247.41220324051378,2.0
USER_00011,DOC_00247,2025-01-03 23:30:49.028076,13.185139888369672,1.0
USER_00094,DOC_00226,2024-08-22 23:30:49.028241,271.2141973468104,
